PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ShipMethodID,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue,ModifiedDate
2190,4,4,256,1556,4,2014-03-04,2014-03-13,25531.275,2042.502,638.2819,28212.0589,2014-03-13 00:00:00.000
2191,4,4,259,1554,4,2014-03-04,2014-03-13,501.1965,40.0957,12.5299,553.8221,2014-03-13 00:00:00.000
2192,4,4,260,1688,4,2014-03-04,2014-03-13,125.748,10.0598,3.1437,138.9515,2014-03-13 00:00:00.000
2193,4,4,258,1580,5,2014-03-04,2014-03-13,150.7905,12.0632,3.7698,166.6235,2014-03-13 00:00:00.000
2194,4,4,254,1496,5,2014-03-04,2014-03-13,279.783,22.3826,6.9946,309.1602,2014-03-13 00:00:00.000
2195,5,4,257,1494,2,2014-03-04,2014-03-13,8847.3,707.784,221.1825,9776.2665,2014-03-13 00:00:00.000
2196,4,4,261,1650,5,2014-03-04,2014-03-13,171.0765,13.6861,4.2769,189.0395,2014-03-13 00:00:00.000
2197,4,4,251,1654,4,2014-03-04,2014-03-13,20397.3,1631.784,509.9325,22539.0165,2014-03-13 00:00:00.000
2198,4,4,253,1664,3,2014-03-04,2014-03-13,14628.075,1170.246,365.7019,16164.0229,2014-03-13 00:00:00.000
2199,4,4,255,1678,3,2014-03-04,2014-03-13,58685.55,4694.844,1467.1388,64847.5328,2014-03-13 00:00:00.000
2200,4,4,252,1616,4,2014-03-04,2014-03-13,358.155,28.6524,8.9539,395.7613,2014-03-13 00:00:00.000
2201,4,4,259,1492,4,2014-03-05,2014-03-14,501.1965,40.0957,12.5299,553.8221,2014-03-14 00:00:00.000
2202,4,4,260,1602,5,2014-03-05,2014-03-14,270.8055,21.6644,6.7701,299.24,2014-03-14 00:00:00.000
2203,4,4,258,1540,4,2014-03-05,2014-03-14,371.2275,29.6982,9.2807,410.2064,2014-03-14 00:00:00.000
2204,4,3,250,1628,5,2014-03-05,2014-03-14,34644.225,2771.538,866.1056,38281.8686,2014-03-14 00:00:00.000
2205,4,4,257,1604,4,2014-03-05,2014-03-14,1839.5055,147.1604,45.9876,2032.6535,2014-03-14 00:00:00.000
2206,4,4,261,1690,5,2014-03-05,2014-03-14,146.286,11.7029,3.6572,161.6461,2014-03-14 00:00:00.000
2207,4,4,251,1566,5,2014-03-05,2014-03-14,102.564,8.2051,2.5641,113.3332,2014-03-14 00:00:00.000
2208,4,4,253,1698,5,2014-03-05,2014-03-14,150.7905,12.0632,3.7698,166.6235,2014-03-14 00:00:00.000
2209,4,4,255,1560,5,2014-03-05,2014-03-14,13669.425,1093.554,341.7356,15104.7146,2014-03-14 00:00:00.000
2210,4,4,256,1692,5,2014-03-05,2014-03-14,9637.11,770.9688,240.9278,10649.0066,2014-03-14 00:00:00.000
2211,4,4,259,1696,5,2014-03-05,2014-03-14,39258.45,3140.676,981.4613,43380.5873,2014-03-14 00:00:00.000
2212,4,4,260,1504,1,2014-03-05,2014-03-14,551.88,44.1504,13.797,609.8274,2014-03-14 00:00:00.000
2213,4,4,258,1544,1,2014-03-05,2014-03-14,3176.25,254.1,79.4063,3509.7563,2014-03-14 00:00:00.000
2214,4,4,254,1530,2,2014-03-05,2014-03-14,28072.275,2245.782,701.8069,31019.8639,2014-03-14 00:00:00.000
2215,4,4,257,1508,1,2014-03-05,2014-03-14,37312.275,2984.982,932.8069,41230.0639,2014-03-14 00:00:00.000
2216,4,4,261,1694,1,2014-03-05,2014-03-14,7623.0,609.84,190.575,8423.415,2014-03-14 00:00:00.000
2217,4,4,251,1624,2,2014-03-06,2014-03-15,28297.5,2263.8,707.4375,31268.7375,2014-03-15 00:00:00.000
2218,4,4,253,1548,2,2014-03-06,2014-03-15,59.9445,4.7956,1.4986,66.2387,2014-03-15 00:00:00.000
2219,4,4,255,1598,4,2014-03-06,2014-03-15,567.378,45.3902,14.1845,626.9527,2014-03-15 00:00:00.000
2220,4,4,256,1658,5,2014-03-06,2014-03-15,43878.45,3510.276,1096.9613,48485.6873,2014-03-15 00:00:00.000
2221,4,4,259,1536,4,2014-03-06,2014-03-15,525.7665,42.0613,13.1442,580.972,2014-03-15 00:00:00.000
2222,4,4,250,1568,2,2014-03-06,2014-03-15,10914.75,873.18,272.8688,12060.7988,2014-03-15 00:00:00.000
2223,4,4,258,1648,5,2014-03-06,2014-03-15,142.4115,11.3929,3.5603,157.3647,2014-03-15 00:00:00.000
2224,4,4,254,1646,2,2014-03-06,2014-03-15,28794.15,2303.532,719.8538,31817.5358,2014-03-15 00:00:00.000
2225,4,4,257,1672,4,2014-03-06,2014-03-15,51807.3465,4144.5877,1295.1837,57247.1179,2014-03-15 00:00:00.000
2226,4,4,261,1600,1,2014-03-06,2014-03-15,1276.275,102.102,31.9069,1410.2839,2014-03-15 00:00:00.000
2227,4,4,251,1522,1,2014-03-06,2014-03-15,2003.925,160.314,50.0981,2214.3371,2014-03-15 00:00:00.000
2228,4,4,253,1570,2,2014-03-06,2014-03-15,50860.425,4068.834,1271.5106,56200.7696,2014-03-15 00:00:00.000
2229,4,4,255,1516,1,2014-03-06,2014-03-15,454.86,36.3888,11.3715,502.6203,2014-03-15 00:00:00.000
2230,4,4,256,1506,5,2014-03-06,2014-03-15,43878.45,3510.276,1096.9613,48485.6873,2014-03-15 00:00:00.000
2231,4,4,259,1626,2,2014-03-06,2014-03-15,7132.125,570.57,178.3031,7880.9981,2014-03-15 00:00:00.000
2232,4,4,260,1542,2,2014-03-06,2014-03-15,28343.7,2267.496,708.5925,31319.7885,2014-03-15 00:00:00.000
2233,4,4,250,1610,4,2014-03-07,2014-03-16,22516.725,1801.338,562.9181,24880.9811,2014-03-16 00:00:00.000
2234,4,4,254,1638,5,2014-03-07,2014-03-16,34644.225,2771.538,866.1056,38281.8686,2014-03-16 00:00:00.000
2235,4,4,257,1582,4,2014-03-07,2014-03-16,1151.4825,92.1186,28.7871,1272.3882,2014-03-16 00:00:00.000
2236,4,4,261,1510,5,2014-03-07,2014-03-16,143.0415,11.4433,3.576,158.0608,2014-03-16 00:00:00.000
2237,4,4,251,1526,2,2014-03-07,2014-03-16,28199.325,2255.946,704.9831,31160.2541,2014-03-16 00:00:00.000
2238,4,4,253,1644,1,2014-03-07,2014-03-16,3713.325,297.066,92.8331,4103.2241,2014-03-16 00:00:00.000
2239,4,4,255,1680,5,2014-03-07,2014-03-16,63831.075,5106.486,1595.7769,70533.3379,2014-03-16 00:00:00.000
2240,4,4,256,1584,5,2014-03-07,2014-03-16,9585.45,766.836,239.6363,10591.9223,2014-03-16 00:00:00.000
2241,4,4,259,1620,5,2014-03-07,2014-03-16,5711.475,456.918,142.7869,6311.1799,2014-03-16 00:00:00.000
2242,4,4,260,1666,5,2014-03-07,2014-03-16,273.7035,21.8963,6.8426,302.4424,2014-03-16 00:00:00.000
2243,4,4,258,1592,2,2014-03-07,2014-03-16,97.965,7.8372,2.4491,108.2513,2014-03-16 00:00:00.000
2244,4,4,254,1618,4,2014-03-07,2014-03-16,114.471,9.1577,2.8618,126.4905,2014-03-16 00:00:00.000
2245,4,4,257,1612,4,2014-03-07,2014-03-16,132.6465,10.6117,3.3162,146.5744,2014-03-16 00:00:00.000
2246,4,4,261,1586,5,2014-03-07,2014-03-16,43878.45,3510.276,1096.9613,48485.6873,2014-03-16 00:00:00.000
2247,4,4,251,1500,1,2014-03-07,2014-03-16,418.95,33.516,10.4738,462.9398,2014-03-16 00:00:00.000
2248,4,4,253,1656,4,2014-03-07,2014-03-16,607.8555,48.6284,15.1964,671.6803,2014-03-16 00:00:00.000
2249,4,4,255,1572,1,2014-03-10,2014-03-19,461.79,36.9432,11.5448,510.278,2014-03-19 00:00:00.000
2250,4,4,256,1562,5,2014-03-10,2014-03-19,414.918,33.1934,10.373,458.4844,2014-03-19 00:00:00.000
2251,4,4,252,1662,2,2014-03-10,2014-03-19,37.0755,2.966,0.9269,40.9684,2014-03-19 00:00:00.000
2252,4,4,260,1682,4,2014-03-10,2014-03-19,21558.075,1724.646,538.9519,23821.6729,2014-03-19 00:00:00.000
2253,4,4,258,1686,4,2014-03-10,2014-03-19,364.455,29.1564,9.1114,402.7228,2014-03-19 00:00:00.000
2254,4,4,254,1684,5,2014-03-10,2014-03-19,41048.7,3283.896,1026.2175,45358.8135,2014-03-19 00:00:00.000
2255,4,4,257,1534,4,2014-03-10,2014-03-19,111.5415,8.9233,2.7885,123.2533,2014-03-19 00:00:00.000
2256,4,4,261,1614,4,2014-03-10,2014-03-19,390.6,31.248,9.765,431.613,2014-03-19 00:00:00.000
2257,4,4,250,1588,5,2014-03-10,2014-03-19,40471.2,3237.696,1011.78,44720.676,2014-03-19 00:00:00.000
2258,4,4,253,1622,4,2014-03-10,2014-03-19,136.332,10.9066,3.4083,150.6469,2014-03-19 00:00:00.000
2259,4,4,255,1632,5,2014-03-10,2014-03-19,62092.8,4967.424,1552.32,68612.544,2014-03-19 00:00:00.000
2260,4,4,256,1608,5,2014-03-10,2014-03-19,5948.25,475.86,148.7063,6572.8163,2014-03-19 00:00:00.000
2261,4,4,259,1576,5,2014-03-10,2014-03-19,91117.95,7289.436,2277.9488,100685.3348,2014-03-19 00:00:00.000
2262,4,4,260,1590,1,2014-03-10,2014-03-19,525.0,42.0,13.125,580.125,2014-03-19 00:00:00.000
2263,5,4,258,1514,3,2014-03-10,2014-03-19,1721.79,137.7432,43.0448,1902.578,2014-03-19 00:00:00.000
2264,4,4,254,1498,4,2014-03-10,2014-03-19,26455.275,2116.422,661.3819,29233.0789,2014-03-19 00:00:00.000
2265,4,4,252,1674,2,2014-03-11,2014-03-20,944.37,75.5496,23.6093,1043.5289,2014-03-20 00:00:00.000
2266,4,4,261,1652,4,2014-03-11,2014-03-20,51588.075,4127.046,1289.7019,57004.8229,2014-03-20 00:00:00.000
2267,4,4,251,1578,3,2014-03-11,2014-03-20,62843.55,5027.484,1571.0888,69442.1228,2014-03-20 00:00:00.000
2268,4,4,253,1538,5,2014-03-11,2014-03-20,37843.575,3027.486,946.0894,41817.1504,2014-03-20 00:00:00.000
2269,6,4,255,1556,4,2014-03-12,2014-03-21,25531.275,2042.502,638.2819,28212.0589,2014-03-21 00:00:00.000
2270,4,4,256,1554,4,2014-03-12,2014-03-21,358.6275,28.6902,8.9657,396.2834,2014-03-21 00:00:00.000
2271,4,4,259,1688,4,2014-03-12,2014-03-21,125.748,10.0598,3.1437,138.9515,2014-03-21 00:00:00.000
2272,4,4,260,1580,5,2014-03-12,2014-03-21,150.7905,12.0632,3.7698,166.6235,2014-03-21 00:00:00.000
2273,4,4,258,1496,5,2014-03-12,2014-03-21,416.745,33.3396,10.4186,460.5032,2014-03-21 00:00:00.000
2274,4,4,254,1494,2,2014-03-12,2014-03-21,8847.3,707.784,221.1825,9776.2665,2014-03-21 00:00:00.000
2275,4,4,257,1650,5,2014-03-12,2014-03-21,171.0765,13.6861,4.2769,189.0395,2014-03-21 00:00:00.000
2276,4,4,261,1654,4,2014-03-12,2014-03-21,20397.3,1631.784,509.9325,22539.0165,2014-03-21 00:00:00.000
2277,4,4,251,1664,3,2014-03-12,2014-03-21,14628.075,1170.246,365.7019,16164.0229,2014-03-21 00:00:00.000
2278,4,4,253,1678,3,2014-03-12,2014-03-21,58685.55,4694.844,1467.1388,64847.5328,2014-03-21 00:00:00.000
2279,4,4,255,1616,4,2014-03-12,2014-03-21,599.4135,47.9531,14.9853,662.3519,2014-03-21 00:00:00.000
2280,4,4,256,1492,4,2014-03-12,2014-03-21,358.6275,28.6902,8.9657,396.2834,2014-03-21 00:00:00.000
2281,4,4,259,1602,5,2014-03-12,2014-03-21,1525.23,122.0184,38.1308,1685.3792,2014-03-21 00:00:00.000
2282,4,4,260,1540,4,2014-03-12,2014-03-21,228.438,18.275,5.711,252.424,2014-03-21 00:00:00.000
2283,4,4,258,1628,5,2014-03-12,2014-03-21,34644.225,2771.538,866.1056,38281.8686,2014-03-21 00:00:00.000
2284,4,4,254,1604,4,2014-03-12,2014-03-21,257.5755,20.606,6.4394,284.6209,2014-03-21 00:00:00.000
2285,7,4,257,1690,5,2014-03-13,2014-03-22,146.286,11.7029,3.6572,161.6461,2014-03-22 00:00:00.000
2286,4,4,261,1566,5,2014-03-13,2014-03-22,102.564,8.2051,2.5641,113.3332,2014-03-22 00:00:00.000
2287,4,4,251,1698,5,2014-03-13,2014-03-22,150.7905,12.0632,3.7698,166.6235,2014-03-22 00:00:00.000
2288,4,4,253,1560,5,2014-03-13,2014-03-22,13669.425,1093.554,341.7356,15104.7146,2014-03-22 00:00:00.000
2289,4,4,252,1692,5,2014-03-13,2014-03-22,6756.12,540.4896,168.903,7465.5126,2014-03-22 00:00:00.000
2290,4,4,256,1696,2,2014-03-13,2014-03-22,50860.425,4068.834,1271.5106,56200.7696,2014-03-22 00:00:00.000
2291,4,4,259,1504,1,2014-03-13,2014-03-22,551.88,44.1504,13.797,609.8274,2014-03-22 00:00:00.000
2292,4,4,260,1544,1,2014-03-13,2014-03-22,3811.5,304.92,95.2875,4211.7075,2014-03-22 00:00:00.000
2293,4,4,258,1530,2,2014-03-13,2014-03-22,28072.275,2245.782,701.8069,31019.8639,2014-03-22 00:00:00.000
2294,4,4,254,1508,1,2014-03-13,2014-03-22,35394.975,2831.598,884.8744,39111.4474,2014-03-22 00:00:00.000
2295,4,4,257,1694,1,2014-03-13,2014-03-22,7623.0,609.84,190.575,8423.415,2014-03-22 00:00:00.000
2296,4,4,261,1624,2,2014-03-13,2014-03-22,28297.5,2263.8,707.4375,31268.7375,2014-03-22 00:00:00.000
2297,4,4,251,1548,2,2014-03-14,2014-03-23,59.9445,4.7956,1.4986,66.2387,2014-03-23 00:00:00.000
2298,4,4,253,1598,4,2014-03-14,2014-03-23,117.432,9.3946,2.9358,129.7624,2014-03-23 00:00:00.000
2299,4,4,255,1658,5,2014-03-14,2014-03-23,43878.45,3510.276,1096.9613,48485.6873,2014-03-23 00:00:00.000
2300,4,4,252,1536,4,2014-03-14,2014-03-23,377.055,30.1644,9.4264,416.6458,2014-03-23 00:00:00.000
2301,4,4,259,1568,1,2014-03-14,2014-03-23,18220.125,1457.61,455.5031,20133.2381,2014-03-23 00:00:00.000
2302,4,4,260,1648,5,2014-03-14,2014-03-23,142.4115,11.3929,3.5603,157.3647,2014-03-23 00:00:00.000
2303,4,4,258,1646,5,2014-03-14,2014-03-23,19236.525,1538.922,480.9131,21256.3601,2014-03-23 00:00:00.000
2304,4,3,250,1672,4,2014-03-14,2014-03-23,285.0435,22.8035,7.1261,314.9731,2014-03-23 00:00:00.000
2305,4,4,257,1600,1,2014-03-14,2014-03-23,1276.275,102.102,31.9069,1410.2839,2014-03-23 00:00:00.000
2306,4,4,261,1522,1,2014-03-14,2014-03-23,2003.925,160.314,50.0981,2214.3371,2014-03-23 00:00:00.000
2307,4,4,251,1570,2,2014-03-14,2014-03-23,50860.425,4068.834,1271.5106,56200.7696,2014-03-23 00:00:00.000
2308,4,4,253,1516,1,2014-03-14,2014-03-23,454.86,36.3888,11.3715,502.6203,2014-03-23 00:00:00.000
2309,4,4,255,1506,5,2014-03-14,2014-03-23,43878.45,3510.276,1096.9613,48485.6873,2014-03-23 00:00:00.000
2310,4,4,256,1626,2,2014-03-14,2014-03-23,7132.125,570.57,178.3031,7880.9981,2014-03-23 00:00:00.000
2311,4,4,259,1542,2,2014-03-14,2014-03-23,28343.7,2267.496,708.5925,31319.7885,2014-03-23 00:00:00.000
2312,4,4,260,1610,4,2014-03-14,2014-03-23,22516.725,1801.338,562.9181,24880.9811,2014-03-23 00:00:00.000
2313,4,4,258,1638,5,2014-03-17,2014-03-26,34644.225,2771.538,866.1056,38281.8686,2014-03-26 00:00:00.000
2314,4,4,254,1582,5,2014-03-17,2014-03-26,278.838,22.307,6.971,308.116,2014-03-26 00:00:00.000
2315,4,4,257,1510,5,2014-03-17,2014-03-26,143.0415,11.4433,3.576,158.0608,2014-03-26 00:00:00.000
2316,4,4,261,1526,2,2014-03-17,2014-03-26,28199.325,2255.946,704.9831,31160.2541,2014-03-26 00:00:00.000
2317,4,4,251,1644,1,2014-03-17,2014-03-26,3713.325,297.066,92.8331,4103.2241,2014-03-26 00:00:00.000
2318,4,4,253,1680,5,2014-03-17,2014-03-26,63831.075,5106.486,1595.7769,70533.3379,2014-03-26 00:00:00.000
2319,4,4,255,1584,5,2014-03-17,2014-03-26,6754.86,540.3888,168.8715,7464.1203,2014-03-26 00:00:00.000
2320,4,4,256,1620,5,2014-03-17,2014-03-26,5711.475,456.918,142.7869,6311.1799,2014-03-26 00:00:00.000
2321,4,4,259,1666,4,2014-03-17,2014-03-26,503.0865,40.2469,12.5772,555.9106,2014-03-26 00:00:00.000
2322,4,4,250,1592,2,2014-03-17,2014-03-26,97.965,7.8372,2.4491,108.2513,2014-03-26 00:00:00.000
2323,4,4,258,1618,4,2014-03-17,2014-03-26,114.471,9.1577,2.8618,126.4905,2014-03-26 00:00:00.000
2324,4,4,254,1612,4,2014-03-17,2014-03-26,132.6465,10.6117,3.3162,146.5744,2014-03-26 00:00:00.000
2325,4,4,257,1586,5,2014-03-17,2014-03-26,43878.45,3510.276,1096.9613,48485.6873,2014-03-26 00:00:00.000
2326,4,4,261,1500,1,2014-03-17,2014-03-26,418.95,33.516,10.4738,462.9398,2014-03-26 00:00:00.000
2327,4,4,251,1656,4,2014-03-17,2014-03-26,824.355,65.9484,20.6089,910.9123,2014-03-26 00:00:00.000
2328,4,4,253,1572,1,2014-03-17,2014-03-26,461.79,36.9432,11.5448,510.278,2014-03-26 00:00:00.000
2329,4,4,255,1562,4,2014-03-19,2014-03-28,630.378,50.4302,15.7595,696.5677,2014-03-28 00:00:00.000
2330,4,4,256,1662,2,2014-03-19,2014-03-28,37.0755,2.966,0.9269,40.9684,2014-03-28 00:00:00.000
2331,4,4,259,1682,4,2014-03-19,2014-03-28,21558.075,1724.646,538.9519,23821.6729,2014-03-28 00:00:00.000
2332,4,4,260,1686,4,2014-03-19,2014-03-28,234.6435,18.7715,5.8661,259.2811,2014-03-28 00:00:00.000
2333,5,4,250,1684,4,2014-03-19,2014-03-28,45172.05,3613.764,1129.3013,49915.1153,2014-03-28 00:00:00.000
2334,4,4,254,1534,5,2014-03-19,2014-03-28,279.783,22.3826,6.9946,309.1602,2014-03-28 00:00:00.000
2335,4,4,257,1614,5,2014-03-19,2014-03-28,1228.5,98.28,30.7125,1357.4925,2014-03-28 00:00:00.000
2336,4,4,261,1588,5,2014-03-19,2014-03-28,40471.2,3237.696,1011.78,44720.676,2014-03-28 00:00:00.000
2337,4,4,251,1622,5,2014-03-19,2014-03-28,836.01,66.8808,20.9003,923.7911,2014-03-28 00:00:00.000
2338,5,4,253,1632,5,2014-03-19,2014-03-28,62092.8,4967.424,1552.32,68612.544,2014-03-28 00:00:00.000
2339,4,4,255,1608,5,2014-03-19,2014-03-28,5948.25,475.86,148.7063,6572.8163,2014-03-28 00:00:00.000
2340,4,4,256,1576,5,2014-03-19,2014-03-28,91117.95,7289.436,2277.9488,100685.3348,2014-03-28 00:00:00.000
2341,4,4,259,1590,1,2014-03-19,2014-03-28,525.0,42.0,13.125,580.125,2014-03-28 00:00:00.000
2342,4,4,260,1514,5,2014-03-19,2014-03-28,281.8935,22.5515,7.0473,311.4923,2014-03-28 00:00:00.000
2343,4,4,258,1498,4,2014-03-19,2014-03-28,26455.275,2116.422,661.3819,29233.0789,2014-03-28 00:00:00.000
2344,4,4,254,1674,2,2014-03-19,2014-03-28,944.37,75.5496,23.6093,1043.5289,2014-03-28 00:00:00.000
2345,4,4,257,1652,4,2014-03-20,2014-03-29,51588.075,4127.046,1289.7019,57004.8229,2014-03-29 00:00:00.000
2346,4,4,261,1578,3,2014-03-20,2014-03-29,62843.55,5027.484,1571.0888,69442.1228,2014-03-29 00:00:00.000
2347,4,4,251,1538,5,2014-03-20,2014-03-29,37843.575,3027.486,946.0894,41817.1504,2014-03-29 00:00:00.000
2348,4,4,253,1556,4,2014-03-20,2014-03-29,25531.275,2042.502,638.2819,28212.0589,2014-03-29 00:00:00.000
2349,4,4,255,1554,4,2014-03-20,2014-03-29,234.9585,18.7967,5.874,259.6292,2014-03-29 00:00:00.000
2350,4,4,256,1688,4,2014-03-20,2014-03-29,125.748,10.0598,3.1437,138.9515,2014-03-29 00:00:00.000
2351,4,4,252,1580,5,2014-03-20,2014-03-29,150.7905,12.0632,3.7698,166.6235,2014-03-29 00:00:00.000
2352,4,4,260,1496,5,2014-03-20,2014-03-29,273.7035,21.8963,6.8426,302.4424,2014-03-29 00:00:00.000
2353,4,4,258,1494,2,2014-03-20,2014-03-29,8847.3,707.784,221.1825,9776.2665,2014-03-29 00:00:00.000
2354,4,4,254,1650,5,2014-03-20,2014-03-29,171.0765,13.6861,4.2769,189.0395,2014-03-29 00:00:00.000
2355,4,4,257,1654,4,2014-03-20,2014-03-29,20397.3,1631.784,509.9325,22539.0165,2014-03-29 00:00:00.000
2356,4,4,261,1664,3,2014-03-20,2014-03-29,14628.075,1170.246,365.7019,16164.0229,2014-03-29 00:00:00.000
2357,4,4,250,1678,3,2014-03-20,2014-03-29,58685.55,4694.844,1467.1388,64847.5328,2014-03-29 00:00:00.000
2358,4,4,253,1616,5,2014-03-20,2014-03-29,693.378,55.4702,17.3345,766.1827,2014-03-29 00:00:00.000
2359,4,4,255,1492,4,2014-03-20,2014-03-29,234.9585,18.7967,5.874,259.6292,2014-03-29 00:00:00.000
2360,4,4,256,1602,5,2014-03-20,2014-03-29,1796.0355,143.6828,44.9009,1984.6192,2014-03-29 00:00:00.000
2361,4,4,259,1540,4,2014-03-21,2014-03-30,514.7415,41.1793,12.8685,568.7893,2014-03-30 00:00:00.000
2362,4,4,260,1628,5,2014-03-21,2014-03-30,34644.225,2771.538,866.1056,38281.8686,2014-03-30 00:00:00.000
2363,4,4,258,1604,3,2014-03-21,2014-03-30,1581.93,126.5544,39.5483,1748.0327,2014-03-30 00:00:00.000
2364,4,4,254,1690,5,2014-03-21,2014-03-30,146.286,11.7029,3.6572,161.6461,2014-03-30 00:00:00.000
2365,4,4,252,1566,5,2014-03-21,2014-03-30,102.564,8.2051,2.5641,113.3332,2014-03-30 00:00:00.000
2366,4,4,261,1698,5,2014-03-21,2014-03-30,150.7905,12.0632,3.7698,166.6235,2014-03-30 00:00:00.000
2367,4,4,251,1560,5,2014-03-21,2014-03-30,13669.425,1093.554,341.7356,15104.7146,2014-03-30 00:00:00.000
2368,4,4,253,1692,5,2014-03-21,2014-03-30,16393.23,1311.4584,409.8308,18114.5192,2014-03-30 00:00:00.000
2369,4,4,255,1696,2,2014-03-21,2014-03-30,79204.125,6336.33,1980.1031,87520.5581,2014-03-30 00:00:00.000
2370,4,4,256,1504,1,2014-03-21,2014-03-30,551.88,44.1504,13.797,609.8274,2014-03-30 00:00:00.000
2371,4,4,259,1544,1,2014-03-21,2014-03-30,3176.25,254.1,79.4063,3509.7563,2014-03-30 00:00:00.000
2372,4,4,260,1530,2,2014-03-21,2014-03-30,28072.275,2245.782,701.8069,31019.8639,2014-03-30 00:00:00.000
2373,4,4,258,1508,1,2014-03-21,2014-03-30,1917.3,153.384,47.9325,2118.6165,2014-03-30 00:00:00.000
2374,4,4,254,1694,1,2014-03-21,2014-03-30,4215.75,337.26,105.3938,4658.4038,2014-03-30 00:00:00.000
2375,4,4,257,1624,2,2014-03-21,2014-03-30,28297.5,2263.8,707.4375,31268.7375,2014-03-30 00:00:00.000
2376,4,4,261,1548,2,2014-03-21,2014-03-30,59.9445,4.7956,1.4986,66.2387,2014-03-30 00:00:00.000
2377,4,4,251,1598,4,2014-03-24,2014-04-02,722.61,57.8088,18.0653,798.4841,2014-04-02 00:00:00.000
2378,4,4,253,1658,5,2014-03-24,2014-04-02,43878.45,3510.276,1096.9613,48485.6873,2014-04-02 00:00:00.000
2379,4,4,255,1536,4,2014-03-24,2014-04-02,592.7985,47.4239,14.82,655.0424,2014-04-02 00:00:00.000
2380,4,4,256,1568,1,2014-03-24,2014-04-02,13825.35,1106.028,345.6338,15277.0118,2014-04-02 00:00:00.000
2381,4,4,259,1648,5,2014-03-24,2014-04-02,142.4115,11.3929,3.5603,157.3647,2014-04-02 00:00:00.000
2382,5,4,260,1646,2,2014-03-24,2014-04-02,28794.15,2303.532,719.8538,31817.5358,2014-04-02 00:00:00.000
2383,4,4,258,1672,4,2014-03-24,2014-04-02,408.555,32.6844,10.2139,451.4533,2014-04-02 00:00:00.000
2384,4,4,254,1600,1,2014-03-24,2014-04-02,1276.275,102.102,31.9069,1410.2839,2014-04-02 00:00:00.000
2385,4,4,257,1522,1,2014-03-24,2014-04-02,2003.925,160.314,50.0981,2214.3371,2014-04-02 00:00:00.000
2386,4,4,261,1570,2,2014-03-24,2014-04-02,50860.425,4068.834,1271.5106,56200.7696,2014-04-02 00:00:00.000
2387,4,4,251,1516,1,2014-03-24,2014-04-02,454.86,36.3888,11.3715,502.6203,2014-04-02 00:00:00.000
2388,4,4,253,1506,5,2014-03-24,2014-04-02,43878.45,3510.276,1096.9613,48485.6873,2014-04-02 00:00:00.000
2389,4,4,252,1626,2,2014-03-24,2014-04-02,7132.125,570.57,178.3031,7880.9981,2014-04-02 00:00:00.000
2390,4,4,256,1542,2,2014-03-24,2014-04-02,28343.7,2267.496,708.5925,31319.7885,2014-04-02 00:00:00.000
2391,4,4,259,1610,4,2014-03-24,2014-04-02,22516.725,1801.338,562.9181,24880.9811,2014-04-02 00:00:00.000
2392,4,4,260,1638,5,2014-03-24,2014-04-02,34644.225,2771.538,866.1056,38281.8686,2014-04-02 00:00:00.000
2393,4,4,258,1582,5,2014-03-25,2014-04-03,415.3275,33.2262,10.3832,458.9369,2014-04-03 00:00:00.000
2394,4,4,254,1510,5,2014-03-25,2014-04-03,143.0415,11.4433,3.576,158.0608,2014-04-03 00:00:00.000
2395,4,4,257,1526,2,2014-03-25,2014-04-03,28199.325,2255.946,704.9831,31160.2541,2014-04-03 00:00:00.000
2396,4,4,261,1644,1,2014-03-25,2014-04-03,3713.325,297.066,92.8331,4103.2241,2014-04-03 00:00:00.000
2397,4,4,251,1680,5,2014-03-26,2014-04-04,63831.075,5106.486,1595.7769,70533.3379,2014-04-04 00:00:00.000
2398,4,4,253,1584,5,2014-03-26,2014-04-04,16340.31,1307.2248,408.5078,18056.0426,2014-04-04 00:00:00.000
2399,4,4,255,1620,5,2014-03-26,2014-04-04,5711.475,456.918,142.7869,6311.1799,2014-04-04 00:00:00.000
2400,4,4,252,1666,4,2014-03-26,2014-04-04,360.045,28.8036,9.0011,397.8497,2014-04-04 00:00:00.000
2401,4,4,259,1592,2,2014-03-26,2014-04-04,97.965,7.8372,2.4491,108.2513,2014-04-04 00:00:00.000
2402,4,4,260,1618,4,2014-03-26,2014-04-04,114.471,9.1577,2.8618,126.4905,2014-04-04 00:00:00.000
2403,4,4,258,1612,4,2014-03-26,2014-04-04,132.6465,10.6117,3.3162,146.5744,2014-04-04 00:00:00.000
2404,4,3,250,1586,5,2014-03-26,2014-04-04,43878.45,3510.276,1096.9613,48485.6873,2014-04-04 00:00:00.000
2405,4,4,257,1500,1,2014-03-26,2014-04-04,418.95,33.516,10.4738,462.9398,2014-04-04 00:00:00.000
2406,4,4,261,1656,4,2014-03-26,2014-04-04,525.7665,42.0613,13.1442,580.972,2014-04-04 00:00:00.000
2407,4,4,251,1572,1,2014-03-26,2014-04-04,461.79,36.9432,11.5448,510.278,2014-04-04 00:00:00.000
2408,4,4,253,1562,4,2014-03-26,2014-04-04,481.887,38.551,12.0472,532.4852,2014-04-04 00:00:00.000
2409,4,4,255,1662,2,2014-03-26,2014-04-04,37.0755,2.966,0.9269,40.9684,2014-04-04 00:00:00.000
